,km,time
136,-2,1.1009999999999895
137,-2,0.9140000000000007
138,-2,1.1729999999999816
139,-2,1.115999999999988
140,-2,0.8580000000000007
141,-2,0.9900000000000008
142,-2,0.7940000000000006
143,-2,0.9830000000000008
144,-2,0.8480000000000006
145,-2,1.0030000000000003
146,-2,0.9890000000000008
147,-2,1.1099999999999886
148,-2,0.9410000000000007
149,-2,0.9130000000000007
150,-2,0.9630000000000007
151,-2,1.105999999999989
152,-2,0.9950000000000008
153,-2,0.9000000000000007
154,-2,0.8110000000000006
155,-2,1.0929999999999904
156,-2,0.8200000000000006
157,-2,1.0669999999999933
158,-2,0.7720000000000006
159,-2,0.8730000000000007
160,-2,0.8440000000000006
161,-2,0.8610000000000007
162,-2,0.9520000000000007
163,-2,1.0629999999999937
164,-2,1.0379999999999965
165,-2,0.9310000000000007
166,-2,0.8720000000000007
167,-2,1.1369999999999856
168,-2,0.8300000000000006
169,-2,0.8730000000000007
170,-2,0.9630000000000007
171,-2,0.8900000000000007
172,-2,1.0459999999999956
173,-2,1.132999999999986
174,-2,0.9110000000000007
175,-2,0.8780000000000007
176,-2,0.8620000000000007
177,-2,1.113999999999988
178,-2,0.9620000000000007
179,-2,0.9290000000000007
180,-2,0.9870000000000008
181,-2,0.9610000000000007
182,-2,0.9560000000000007
183,-2,0.9110000000000007
184,-2,0.8060000000000006
185,-2,1.0409999999999962
186,-2,1.0269999999999977
187,-2,0.8890000000000007
188,-2,1.0299999999999974
189,-2,0.8810000000000007
190,-2,0.9550000000000007
191,-2,0.9610000000000007
192,-2,0.9250000000000007
193,-2,1.1489999999999843
194,-2,0.8770000000000007
195,-2,0.9710000000000008
196,-2,0.8830000000000007
197,-2,0.9720000000000008
198,-2,1.2039999999999782
199,-2,1.0669999999999933
200,-2,0.9870000000000008
201,-2,0.9300000000000007
202,-2,1.0299999999999974
203,-2,0.9100000000000007
204,-2,1.0659999999999934
205,-2,0.8490000000000006
206,-2,1.0649999999999935
207,-2,1.0439999999999958
208,-2,0.9600000000000007
209,-2,0.9050000000000007
210,-2,0.7780000000000006
211,-2,1.0799999999999919
212,-2,1.1069999999999889
213,-2,1.0359999999999967
214,-2,1.124999999999987
215,-2,1.151999999999984
216,-2,0.9270000000000007
217,-2,0.8010000000000006
218,-2,0.9470000000000007
219,-2,1.024999999999998
220,-2,1.0469999999999955
221,-2,1.4589999999999501
222,-2,0.9590000000000007
223,-2,1.0349999999999968
224,-2,0.9330000000000007
225,-2,0.9250000000000007
226,-2,0.8090000000000006
227,-2,1.033999999999997
228,-2,0.9280000000000007
229,-2,0.9330000000000007
230,-2,0.9960000000000008
231,-2,0.8490000000000006
232,-2,0.9240000000000007
233,-2,0.8110000000000006
234,-2,0.9860000000000008
235,-2,1.0739999999999925
236,-2,1.0279999999999976
237,-2,0.9610000000000007
238,-2,1.2389999999999743
239,-2,0.9710000000000008
240,-2,1.023999999999998
241,-2,1.0999999999999897
242,-2,0.9740000000000008
243,-2,0.9200000000000007
244,-2,0.9490000000000007
245,-2,0.9410000000000007
246,-2,1.2579999999999723
247,-2,1.169999999999982
248,-2,1.0409999999999962
249,-2,0.8810000000000007
250,-2,0.9750000000000008
251,-2,0.9190000000000007
252,-2,1.060999999999994
253,-2,1.0979999999999899
254,-2,1.160999999999983
255,-2,1.0010000000000006
256,-2,1.006
257,-2,0.9860000000000008
258,-2,0.8220000000000006
259,-2,0.8340000000000006
260,-2,1.0179999999999987
261,-2,1.0799999999999919
262,-2,1.1219999999999872
263,-2,0.9310000000000007
264,-2,0.8600000000000007
265,-2,0.7960000000000006
266,-2,0.9330000000000007
267,-2,0.9380000000000007
268,-2,0.8270000000000006
269,-2,0.9320000000000007
270,-2,1.0489999999999953
271,-2,1.0899999999999908
272,-2,1.141999999999985
273,-2,0.9180000000000007
274,-2,0.9210000000000007
275,-2,1.0050000000000001
276,-2,0.7710000000000006
277,-2,1.0679999999999932
278,-2,0.9870000000000008
279,-2,0.9670000000000007
280,-2,0.8760000000000007
281,-2,1.0399999999999963
282,-2,0.9250000000000007
283,-2,1.223999999999976
284,-2,0.8730000000000007
285,-2,0.9650000000000007
286,-2,0.7930000000000006
287,-2,0.8630000000000007
288,-2,0.8710000000000007
289,-2,0.9520000000000007
290,-2,1.1079999999999888
291,-2,0.8780000000000007
292,-2,0.9700000000000008
293,-2,0.9680000000000007
294,-2,0.9210000000000007
295,-2,1.1489999999999843
296,-2,0.8940000000000007
297,-2,0.9410000000000007
298,-2,1.087999999999991
299,-2,0.9070000000000007
300,-2,0.9560000000000007
301,-2,0.9770000000000008
302,-2,0.9680000000000007
303,-2,0.8790000000000007
304,-2,0.9250000000000007
305,-2,0.9930000000000008
306,-2,0.8270000000000006
307,-2,1.09599999999999
308,-2,0.9020000000000007
309,-2,0.9020000000000007
310,-2,0.9530000000000007
311,-2,0.9820000000000008
312,-2,1.015999999999999
313,-2,0.7870000000000006
314,-2,0.8720000000000007
315,-2,0.8570000000000007
316,-2,1.0799999999999919
317,-2,1.042999999999996
318,-2,0.8400000000000006
319,-2,1.2279999999999756
320,-2,0.9430000000000007
321,-2,0.9820000000000008
322,-2,0.9420000000000007
323,-2,0.9680000000000007
324,-2,0.8630000000000007
325,-2,0.7990000000000006
326,-2,1.18799999999998
327,-2,0.9620000000000007
328,-2,1.1839999999999804
329,-2,0.9020000000000007
330,-2,0.9700000000000008
331,-2,0.9640000000000007
332,-2,0.9900000000000008
333,-2,0.9540000000000007
334,-2,0.9820000000000008
335,-2,0.9700000000000008
336,-2,1.0999999999999897
337,-2,1.0030000000000003
338,-2,1.1989999999999787
339,-2,1.0129999999999992
340,-2,0.8290000000000006
341,-2,1.0539999999999947
342,-2,0.8800000000000007
343,-2,0.9730000000000008
344,-2,1.068999999999993
345,-2,0.9920000000000008
346,-2,0.8920000000000007
347,-2,1.142999999999985
348,-2,0.9710000000000008
349,-2,0.8240000000000006
350,-2,1.350999999999962
351,-2,0.8700000000000007
352,-2,0.8900000000000007
353,-2,0.9060000000000007
354,-2,1.0119999999999993
355,-2,0.9590000000000007
356,-2,0.7690000000000006
357,-2,0.9500000000000007
358,-2,1.0040000000000002
359,-2,1.0379999999999965
360,-2,1.0399999999999963
361,-2,1.0549999999999946
362,-2,1.1389999999999854
363,-2,0.9670000000000007
364,-2,0.9130000000000007
365,-2,1.007
366,-2,1.0819999999999916
367,-2,0.9280000000000007
368,-2,1.0899999999999908
369,-2,0.9210000000000007
370,-2,0.9270000000000007
371,-2,1.0889999999999909
372,-2,0.9830000000000008
373,-2,1.024999999999998
374,-2,0.9040000000000007
375,-2,1.0129999999999992
376,-2,1.0569999999999944
377,-2,0.9520000000000007
378,-2,0.8570000000000007
379,-2,0.9600000000000007
380,-2,0.8520000000000006
381,-2,1.0989999999999898
382,-2,1.2369999999999746
383,-2,0.9170000000000007
384,-2,0.9670000000000007
385,-2,0.8000000000000006
386,-2,1.033999999999997
387,-2,1.068999999999993
388,-2,1.0749999999999924
389,-2,0.8090000000000006
390,-2,0.9150000000000007
391,-2,0.9110000000000007
392,-2,1.0000000000000007
393,-2,0.8670000000000007
394,-2,0.9590000000000007
395,-2,0.9310000000000007
396,-2,0.9420000000000007
397,-2,0.9520000000000007
398,-2,1.0449999999999957
399,-2,1.042999999999996
400,-2,1.050999999999995
401,-2,0.9330000000000007
402,-2,0.9810000000000008
403,-2,1.041999999999996
404,-2,0.9430000000000007
405,-2,0.9790000000000008
406,-2,0.9740000000000008
407,-2,1.1379999999999855
408,-2,0.9430000000000007
409,-2,0.8890000000000007
410,-2,0.9050000000000007
411,-2,0.9790000000000008
412,-2,0.9540000000000007
413,-2,0.9980000000000008
414,-2,1.0669999999999933
415,-2,0.8040000000000006
416,-2,0.8590000000000007
417,-2,0.9640000000000007
418,-2,1.0010000000000006
419,-2,1.1929999999999794
420,-2,0.9860000000000008
421,-2,1.1799999999999808
422,-2,0.9180000000000007
423,-2,0.8950000000000007
424,-2,1.0209999999999984
425,-2,0.8740000000000007
426,-2,0.8820000000000007
427,-2,0.9540000000000007
428,-2,0.9620000000000007
429,-2,1.3369999999999636
430,-2,1.0119999999999993
431,-2,1.0359999999999967
432,-2,0.9270000000000007
433,-2,0.9730000000000008
434,-2,1.0769999999999922
435,-2,0.9210000000000007
436,-2,0.9990000000000008
437,-2,1.0050000000000001
438,-2,0.9580000000000007
439,-2,0.8970000000000007
440,-2,1.0589999999999942
441,-2,0.9910000000000008
442,-2,1.160999999999983
443,-2,0.9320000000000007
444,-2,1.0399999999999963
445,-2,0.9120000000000007
446,-2,1.0929999999999904
447,-2,1.0989999999999898
448,-2,0.9570000000000007
449,-2,1.0119999999999993
450,-2,0.9250000000000007
451,-2,0.8680000000000007
452,-2,0.9690000000000007
453,-2,0.9740000000000008
454,-2,1.0579999999999943
455,-2,0.8360000000000006
456,-2,0.8810000000000007
457,-2,0.9630000000000007
458,-2,0.7940000000000006
459,-2,0.8640000000000007
460,-2,0.8940000000000007
461,-2,0.9740000000000008
462,-2,1.078999999999992
463,-2,0.9770000000000008
464,-2,1.0209999999999984
465,-2,0.9120000000000007
466,-2,0.9480000000000007
467,-2,0.8790000000000007
468,-2,1.105999999999989
469,-2,1.0819999999999916
470,-2,0.9780000000000008
471,-2,0.9670000000000007
472,-2,1.1019999999999894
473,-2,0.9230000000000007
474,-2,0.9100000000000007
475,-2,1.1369999999999856
476,-2,1.2029999999999783
477,-2,1.032999999999997
478,-2,0.9200000000000007
479,-2,0.9650000000000007
480,-2,0.9090000000000007
481,-2,0.9290000000000007
482,-2,1.0829999999999915
483,-2,0.9150000000000007
484,-2,0.9520000000000007
485,-2,0.8330000000000006
486,-2,0.9200000000000007
487,-2,0.9160000000000007
488,-2,0.9570000000000007
489,-2,0.9760000000000008
490,-2,0.9940000000000008
491,-2,0.9190000000000007
492,-2,0.9550000000000007
493,-2,1.0939999999999903
494,-2,0.9350000000000007
495,-2,1.0839999999999914
496,-2,0.8990000000000007
497,-2,1.132999999999986
498,-2,0.8260000000000006
499,-2,1.105999999999989
500,-2,0.8680000000000007
501,-2,0.9170000000000007
502,-2,1.195999999999979
503,-2,0.8490000000000006
504,-2,1.050999999999995
505,-2,1.0649999999999935
506,-2,0.8340000000000006
507,-2,0.9040000000000007
508,-2,0.9730000000000008
509,-2,1.0759999999999923
510,-2,0.9490000000000007
511,-2,0.9720000000000008
512,-2,0.8980000000000007
513,-2,0.8780000000000007
514,-2,1.051999999999995
515,-2,1.0000000000000007
516,-2,1.0040000000000002
517,-2,0.8000000000000006
518,-2,0.9360000000000007
519,-2,0.9300000000000007
520,-2,0.8850000000000007
521,-2,0.8490000000000006
522,-2,0.9040000000000007
523,-2,0.9720000000000008
524,-2,1.1579999999999833
525,-2,0.9870000000000008
526,-2,0.9220000000000007
527,-2,0.8900000000000007
528,-2,0.8630000000000007
529,-2,0.8930000000000007
530,-2,0.9490000000000007
531,-2,1.0469999999999955
532,-2,0.9780000000000008
533,-2,0.9200000000000007
534,-2,0.9010000000000007
535,-2,0.9680000000000007
536,-2,0.9860000000000008
537,-2,0.9580000000000007
538,-2,1.2399999999999742
539,-2,1.0030000000000003
540,-2,0.7890000000000006
541,-2,1.1649999999999825
542,-2,1.133999999999986
543,-2,0.8600000000000007
544,-2,1.051999999999995
545,-2,0.8700000000000007
546,-2,0.9220000000000007
547,-2,0.9870000000000008
548,-2,1.2089999999999776
549,-2,0.9810000000000008
550,-2,0.9090000000000007
551,-2,0.9450000000000007
552,-2,0.8490000000000006
553,-2,0.8800000000000007
554,-2,0.8730000000000007
555,-2,1.033999999999997
556,-2,1.0369999999999966
557,-2,0.9450000000000007
558,-2,1.0539999999999947
559,-2,0.9250000000000007
560,-2,1.123999999999987
561,-2,1.1799999999999808
562,-2,0.9430000000000007
563,-2,1.0319999999999971
564,-2,1.0389999999999964
565,-2,1.0819999999999916
566,-2,1.0309999999999973
567,-2,1.2309999999999752
568,-2,0.9580000000000007
569,-2,0.9330000000000007
570,-2,0.9600000000000007
571,-2,1.1469999999999845
572,-2,1.0479999999999954
573,-2,1.124999999999987
574,-2,0.9190000000000007
575,-2,1.0589999999999942
576,-2,0.8190000000000006
577,-2,0.8970000000000007
578,-2,0.9310000000000007
579,-2,0.9590000000000007
580,-2,0.8040000000000006
581,-2,0.7930000000000006
582,-2,0.9860000000000008
583,-2,1.260999999999972
584,-2,0.9030000000000007
585,-2,0.9380000000000007
586,-2,1.1089999999999887
587,-2,1.0010000000000006
588,-2,0.9310000000000007
589,-2,1.1209999999999873
590,-2,1.3179999999999656
591,-2,0.9420000000000007
592,-2,1.0349999999999968
593,-2,1.0529999999999948
594,-2,0.9110000000000007
595,-2,0.8890000000000007
596,-2,0.8920000000000007
597,-2,0.9070000000000007
598,-2,0.8960000000000007
599,-2,1.0119999999999993
600,-2,0.8250000000000006
601,-2,1.0559999999999945
602,-2,0.8670000000000007
603,-2,1.0010000000000006
604,-2,0.8780000000000007
605,-2,0.9980000000000008
606,-2,1.250999999999973
607,-2,0.9570000000000007
608,-2,0.9220000000000007
609,-2,0.9120000000000007
610,-2,1.3539999999999617
611,-2,0.9280000000000007
612,-2,0.9960000000000008
613,-2,1.0999999999999897
614,-2,1.3799999999999588
615,-2,0.9790000000000008
616,-2,1.0219999999999982
617,-2,1.0010000000000006
618,-2,0.8820000000000007
619,-2,1.0189999999999986
620,-2,0.8810000000000007
621,-2,0.9500000000000007
622,-2,1.087999999999991
623,-2,0.9960000000000008
624,-2,0.9990000000000008
625,-2,1.077999999999992
626,-2,1.006
627,-2,0.8450000000000006
628,-2,0.8740000000000007
629,-2,1.0050000000000001
630,-2,0.8530000000000006
631,-2,0.8440000000000006
632,-2,1.0259999999999978
633,-2,1.023999999999998
634,-2,0.8780000000000007
635,-2,0.9480000000000007
636,-2,0.8660000000000007
637,-2,1.1379999999999855
638,-2,0.8920000000000007
639,-2,0.9720000000000008
640,-2,0.9190000000000007
641,-2,1.0010000000000006
642,-2,1.18799999999998
643,-2,0.8890000000000007
644,-2,0.9230000000000007
645,-2,0.8890000000000007
646,-2,0.7870000000000006
647,-2,0.8850000000000007
648,-2,0.9340000000000007
649,-2,0.8060000000000006
650,-2,0.8930000000000007
651,-2,0.9390000000000007
652,-2,0.9210000000000007
653,-2,1.0189999999999986
654,-2,0.9120000000000007
655,-2,0.8630000000000007
656,-2,0.9410000000000007
657,-2,1.241999999999974
658,-2,0.8120000000000006
659,-2,0.8610000000000007
660,-2,1.0849999999999913
661,-2,0.8720000000000007
662,-2,1.1539999999999837
663,-2,1.205999999999978
664,-2,1.041999999999996
665,-2,0.9980000000000008
666,-2,0.9260000000000007
667,-2,1.0279999999999976
668,-2,0.9830000000000008
669,-2,0.8410000000000006
670,-2,0.9390000000000007
671,-2,1.204999999999978
672,-2,1.051999999999995
673,-2,0.8330000000000006
674,-2,1.0030000000000003
675,-2,0.8730000000000007
676,-2,1.1119999999999883
677,-2,0.9060000000000007
678,-2,1.1499999999999841
679,-2,0.8680000000000007
680,-2,1.1209999999999873
681,-2,1.1669999999999823
682,-2,0.8770000000000007
683,-2,1.0769999999999922
684,-2,0.9200000000000007
685,-2,1.123999999999987
686,-2,0.9320000000000007
687,-2,1.0119999999999993
688,-2,0.9660000000000007
689,-2,0.9170000000000007
690,-2,0.8920000000000007
691,-2,0.8960000000000007
692,-2,0.8380000000000006
693,-2,1.0749999999999924
694,-2,1.2469999999999735
695,-2,1.0889999999999909
696,-2,1.1259999999999868
697,-2,0.9550000000000007
698,-2,0.9910000000000008
699,-2,0.9120000000000007
700,-2,0.8880000000000007
701,-2,0.9050000000000007
702,-2,0.8580000000000007
703,-2,0.9000000000000007
704,-2,0.8570000000000007
705,-2,1.0319999999999971
706,-2,0.8520000000000006
707,-2,0.9270000000000007
708,-2,1.0659999999999934
709,-2,0.9220000000000007
710,-2,1.068999999999993
711,-2,0.9360000000000007
712,-2,1.1229999999999871
713,-2,0.9940000000000008
714,-2,0.9600000000000007
715,-2,1.104999999999989
716,-2,0.9770000000000008
717,-2,0.8330000000000006
718,-2,0.9330000000000007
719,-2,0.9700000000000008
720,-2,1.0749999999999924
721,-2,1.068999999999993
722,-2,0.8790000000000007
723,-2,1.0189999999999986
724,-2,1.0489999999999953
725,-2,1.0269999999999977
726,-2,0.9940000000000008
727,-2,0.8860000000000007
728,-2,1.1949999999999792
729,-2,0.9530000000000007
730,-2,0.9540000000000007
731,-2,1.032999999999997
732,-2,0.9270000000000007
733,-2,0.9840000000000008
734,-2,1.0259999999999978
735,-2,0.9100000000000007
736,-2,0.8390000000000006
737,-2,0.9200000000000007
738,-2,1.1539999999999837
739,-2,0.8640000000000007
740,-2,1.1219999999999872
741,-2,0.9840000000000008
742,-2,1.0639999999999936
743,-2,1.0139999999999991
744,-2,0.8800000000000007
745,-2,1.4009999999999565
746,-2,1.1499999999999841
747,-2,0.9940000000000008
748,-2,0.9210000000000007
749,-2,1.115999999999988
750,-2,0.9240000000000007
751,-2,0.9840000000000008
752,-2,0.8450000000000006
753,-2,0.9330000000000007
754,-2,1.1209999999999873
755,-2,1.0459999999999956
756,-2,0.8290000000000006
757,-2,0.8260000000000006
758,-2,0.8400000000000006
759,-2,0.8290000000000006
760,-2,1.0829999999999915
761,-2,1.0839999999999914
762,-2,1.160999999999983
763,-2,0.9300000000000007
764,-2,1.0089999999999997
765,-2,1.1439999999999848
766,-2,0.9600000000000007
767,-2,1.0279999999999976
768,-2,0.8800000000000007
769,-2,0.9950000000000008
770,-2,1.0809999999999917
771,-2,1.0499999999999952
772,-2,1.1449999999999847
773,-2,0.8710000000000007
774,-2,0.9280000000000007
775,-2,1.0179999999999987
776,-2,1.1669999999999823
777,-2,0.8400000000000006
778,-2,0.9860000000000008
779,-2,0.9430000000000007
780,-2,0.9140000000000007
781,-2,0.8890000000000007
782,-2,0.9630000000000007
783,-2,0.9680000000000007
784,-2,0.9800000000000008
785,-2,0.9450000000000007
786,-2,1.0099999999999996
787,-2,0.9530000000000007
788,-2,1.1019999999999894
789,-2,1.0319999999999971
790,-2,0.9080000000000007
791,-2,0.9190000000000007
792,-2,0.9060000000000007
793,-2,0.8820000000000007
794,-2,0.9410000000000007
795,-2,1.0229999999999981
796,-2,1.441999999999952
797,-2,1.0299999999999974
798,-2,0.9180000000000007
799,-2,0.9930000000000008
800,-2,0.8470000000000006
801,-2,0.9360000000000007
802,-2,0.9040000000000007
803,-2,0.9490000000000007
804,-2,1.1859999999999802
805,-2,0.9660000000000007
806,-2,0.9680000000000007
807,-2,1.0219999999999982
808,-2,0.9610000000000007
809,-2,1.068999999999993
810,-2,0.9400000000000007
811,-2,0.9130000000000007
812,-2,0.9210000000000007
813,-2,1.287999999999969
814,-2,0.8830000000000007
815,-2,0.8090000000000006
816,-2,0.9950000000000008
817,-2,0.9060000000000007
818,-2,0.9740000000000008
819,-2,0.9550000000000007
820,-2,0.9810000000000008
821,-2,0.9640000000000007
822,-2,0.9950000000000008
823,-2,0.8100000000000006
824,-2,1.0229999999999981
825,-2,0.7930000000000006
826,-2,0.9830000000000008
827,-2,0.9230000000000007
828,-2,0.9860000000000008
829,-2,0.9200000000000007
830,-2,1.0849999999999913
831,-2,0.9550000000000007
832,-2,0.9500000000000007
833,-2,0.9800000000000008
834,-2,1.0919999999999905
835,-2,1.042999999999996
836,-2,1.0349999999999968
837,-2,0.9670000000000007
838,-2,0.8730000000000007
839,-2,0.9880000000000008
840,-2,0.8560000000000006
841,-2,0.8610000000000007
842,-2,1.0359999999999967
843,-2,0.9550000000000007
844,-2,0.9110000000000007
845,-2,0.9350000000000007
846,-2,1.077999999999992
847,-2,1.18799999999998
848,-2,1.006
849,-2,0.9920000000000008
850,-2,1.0229999999999981
851,-2,1.1179999999999877
852,-2,1.1999999999999786
853,-2,1.0479999999999954
854,-2,0.8820000000000007
855,-2,0.9170000000000007
856,-2,1.1629999999999827
857,-2,0.9470000000000007
858,-2,0.8840000000000007
859,-2,0.7900000000000006
860,-2,0.9280000000000007
861,-2,1.050999999999995
862,-2,1.0000000000000007
863,-2,0.9740000000000008
864,-2,0.9940000000000008
865,-2,1.1039999999999892
866,-2,0.9500000000000007
867,-2,1.0559999999999945
868,-2,1.0020000000000004
869,-2,0.9150000000000007
870,-2,1.2979999999999678
871,-2,0.9580000000000007
872,-2,0.9800000000000008
873,-2,0.9030000000000007
874,-2,1.1219999999999872
875,-2,0.9790000000000008
876,-2,0.9650000000000007
877,-2,0.8920000000000007
878,-2,1.1759999999999813
879,-2,1.0809999999999917
880,-2,1.042999999999996
881,-2,0.8240000000000006
882,-2,0.9030000000000007
883,-2,1.0279999999999976
884,-2,0.8700000000000007
885,-2,1.0089999999999997
886,-2,0.8640000000000007
887,-2,0.8830000000000007
888,-2,1.0209999999999984
889,-2,0.8450000000000006
890,-2,1.0289999999999975
891,-2,1.0299999999999974
892,-2,0.8470000000000006
893,-2,1.142999999999985
894,-2,0.7960000000000006
895,-2,1.1559999999999835
896,-2,1.0499999999999952
897,-2,0.9490000000000007
898,-2,0.8350000000000006
899,-2,1.0319999999999971
900,-2,0.9400000000000007
901,-2,0.8840000000000007
902,-2,1.1279999999999866
903,-2,0.8440000000000006
904,-2,0.9770000000000008
905,-2,0.8640000000000007
906,-2,0.9260000000000007
907,-2,0.8120000000000006
908,-2,1.0439999999999958
909,-2,0.9600000000000007
910,-2,1.0669999999999933
911,-2,0.9040000000000007
912,-2,0.8830000000000007
913,-2,0.9370000000000007
914,-2,0.9770000000000008
915,-2,0.9380000000000007
916,-2,1.0020000000000004
917,-2,1.0279999999999976
918,-2,0.9940000000000008
919,-2,0.9220000000000007
920,-2,0.9430000000000007
921,-2,1.114999999999988
922,-2,0.9280000000000007
923,-2,0.9750000000000008
924,-2,0.8100000000000006
925,-2,0.9260000000000007
926,-2,1.1269999999999867
927,-2,0.9310000000000007
928,-2,0.8240000000000006
929,-2,0.9660000000000007
930,-2,0.8450000000000006
931,-2,0.8950000000000007
932,-2,0.8760000000000007
933,-2,0.8140000000000006
934,-2,1.1809999999999807
935,-2,0.9960000000000008
936,-2,0.9150000000000007
937,-2,0.8750000000000007
938,-2,1.1389999999999854
939,-2,1.1279999999999866
940,-2,0.9020000000000007
941,-2,1.0189999999999986
942,-2,1.0949999999999902
943,-2,0.9630000000000007
944,-2,0.9690000000000007
945,-2,0.7820000000000006
946,-2,1.2459999999999736
947,-2,1.0179999999999987
948,-2,1.1809999999999807
949,-2,1.268999999999971
950,-2,0.9840000000000008
951,-2,0.9450000000000007
952,-2,1.141999999999985
953,-2,1.151999999999984
954,-2,0.8970000000000007
955,-2,1.0379999999999965
956,-2,1.213999999999977
957,-2,0.9530000000000007
958,-2,0.9600000000000007
959,-2,0.9630000000000007
960,-2,0.9860000000000008
961,-2,0.9870000000000008
962,-2,0.7620000000000006
963,-2,0.9250000000000007
964,-2,0.8290000000000006
965,-2,0.9350000000000007
966,-2,0.9030000000000007
967,-2,0.9280000000000007
968,-2,0.9760000000000008
969,-2,0.8490000000000006
970,-2,0.9480000000000007
971,-2,0.8750000000000007
972,-2,0.8360000000000006
973,-2,0.9750000000000008
974,-2,1.0619999999999938
975,-2,1.359999999999961
976,-2,1.0289999999999975
977,-2,0.9750000000000008
978,-2,0.9050000000000007
979,-2,1.1069999999999889
980,-2,1.2399999999999742
981,-2,1.0379999999999965
982,-2,0.9090000000000007
983,-2,0.9160000000000007
984,-2,1.0289999999999975
985,-2,0.9900000000000008
986,-2,1.0749999999999924
987,-2,0.9180000000000007
988,-2,1.014999999999999
989,-2,1.0659999999999934
990,-2,0.8520000000000006
991,-2,1.0040000000000002
992,-2,1.0809999999999917
993,-2,0.9010000000000007
994,-2,0.9760000000000008
995,-2,0.8960000000000007
996,-2,1.1199999999999875
997,-2,1.1129999999999882
998,-2,0.9380000000000007
999,-2,1.1399999999999852
1000,-2,1.0469999999999955
1001,-2,1.0259999999999978
1002,-2,1.0389999999999964
1003,-2,1.059999999999994
1004,-2,1.196999999999979
1005,-2,0.8690000000000007
