km,time
-2,0.8055359151752065
-2,1.116587203567746
-2,1.0920469880442276
-2,0.75626354945218
-2,1.0136395956100726
-2,0.6997330266610124
-2,0.7454219491093294
-2,0.9270849899364755
-2,1.233607342221706
-2,0.9252621640932343
-2,0.6717821915102193
-2,0.7011419912455985
-2,0.8635576501242092
-2,1.2951998405490892
-2,1.2149991019952198
-2,1.214198005733861
-2,0.9049347030471729
-2,0.5638545599633679
-2,0.8869557086599598
-2,0.967210412573845
-2,1.004985992393942
-2,0.9799210158915427
-2,1.0295636663969758
-2,0.8391735407384723
-2,0.8156268051800164
-2,0.8170775342071119
-2,0.7304991023594818
-2,0.8172260063505083
-2,0.9121798969466011
-2,0.8221604481718415
-2,0.798152138090955
-2,1.1774951681867891
-2,0.8633292653352258
-2,0.8130657256201257
-2,1.049471734663642
-2,1.1098999477198424
-2,1.1759113792317635
-2,0.7778323348435771
-2,0.8923227644778432
-2,1.2372208360115493
-2,1.0979946287575029
-2,1.3572141723291096
-2,0.8261750781435758
-2,1.1303132300852465
-2,0.9611060679724089
-2,0.9897353601958512
-2,1.2484835500249472
-2,0.9253684912998614
-2,0.8091234280046394
-2,0.8192492939527245
-2,0.6535183595258195
-2,0.8135307862656023
-2,0.828827397850866
-2,0.8952876056365795
-2,1.17029022212373
-2,1.1395004653575938
-2,0.8959010528746584
-2,1.0010702552980588
-2,0.8987048489351549
-2,0.8886896739836753
-2,0.8186029322405219
-2,1.0454151703994186
-2,1.0769303371913639
-2,0.9697729023573713
-2,0.7692882001479405
-2,0.8681869651509493
-2,0.9338202396764564
-2,0.7310497671559372
-2,0.794084486983517
-2,1.0317014490690617
-2,0.9673322916501468
-2,1.8376752946639656
-2,1.099769777095285
-2,0.5731422283761223
-2,1.0553833370732932
-2,1.2448116426099092
-2,0.9650860438119987
-2,0.8200939617298125
-2,0.7704964565745883
-2,0.9848091083972736
-2,1.4926485826870253
-2,0.8380012954712039
-2,1.9953707781219057
-2,1.3589259417161894
-2,0.7037503771427097
-2,0.932854374346081
-2,0.9917322669576153
-2,0.7676586354751285
-2,1.1706596360023456
-2,0.8614098527638218
-2,0.7768020164012027
-2,0.7382141074276788
-2,0.8918847036716865
-2,0.9096813378225951
-2,1.0031649843592083
-2,1.2435018924682426
-2,1.119486679629574
-2,0.8991126541014445
-2,0.8140994391787262
-2,1.3942108304175034
-2,0.9920015924495368
-2,0.7812441218189263
-2,0.88916292455662
-2,0.6911132434926902
-2,1.1181746871626017
-2,0.8558287991245288
-2,0.8464948567058109
-2,0.7771948664850327
-2,0.832733155217305
-2,0.8662958193383827
-2,0.8876993995813224
-2,0.9107483354128872
-2,0.639167528730374
-2,1.0179944092036441
-2,1.0488129620819604
-2,0.8410367841887105
-2,1.2199283470386333
-2,0.6981467191291282
-2,1.1065901428415248
-2,0.8134733119352295
-2,1.1690149227496909
-2,0.866736419978802
-2,1.3009318642623409
-2,0.6353873626688044
-2,0.9969870397268837
-2,1.196702847553133
-2,0.8302575664500529
-2,0.8107876775798922
-2,0.9646876623083377
-2,0.8130454309292843
-2,1.2997571764716194
-2,0.99316539157877
-2,0.9116038346871964
-2,1.5185184725619931
-2,1.0086106193972422
-2,0.8008721877847581
-2,1.1567739866196334
-2,0.8039992917378451
-2,0.9776360181489832
-2,0.7220602775938072
-2,1.0073906374931152
-2,1.0423482495410048
-2,0.8249459367539919
-2,0.9166413530620833
-2,0.7972552904728696
-2,1.0135803546251647
-2,1.131552034328707
-2,0.7558938441416563
-2,1.0160312090880421
-2,0.7581093670818079
-2,1.0445674169180614
-2,0.6522863449676848
-2,0.7571796084135868
-2,0.9369083552133648
-2,1.0333336362359078
-2,0.8187503122877567
-2,0.6326946290901875
-2,0.774694716303925
-2,0.7495668190379113
-2,0.5809087175884359
-2,0.9775694941113006
-2,1.0648341338898417
-2,0.9828644172476922
-2,0.7845911052530357
-2,1.1314900586165295
-2,0.8504411154017251
-2,0.8568165194685815
-2,0.8860823511499085
-2,1.102820176095658
-2,0.7628797227722254
-2,1.1034346903068728
-2,0.8424420875627233
-2,1.4603244559096518
-2,0.9758107103008685
-2,1.629014176939898
-2,1.0311084320879556
-2,0.7213154702731441
-2,0.9999312007900208
-2,1.0483179858510367
-2,0.7316909054543855
-2,0.7348117778497915
-2,1.0167832537268884
-2,0.6987887282543007
-2,0.6304202991048558
-2,1.1761617335629415
-2,0.7261747858176845
-2,1.0380976245008642
-2,0.9141791208347542
-2,0.937896091445943
-2,0.7753954725404083
-2,0.9450484092653312
-2,1.0114763542141785
-2,0.7395836654106271
-2,0.7365487832338026
-2,1.172533545447813
-2,1.3915690239025245
-2,0.7866290030811767
-2,0.9916466097408503
-2,0.7031493214448916
-2,0.8707078002937326
-2,1.0737140830637177
-2,1.0897152823692582
-2,1.0360944251397133
-2,0.751541717944703
-2,0.7452583494918914
-2,1.1315691425426646
-2,1.1316484720549211
-2,0.8654820186820724
-2,0.7909767374169592
-2,1.0193508118728405
-2,1.0503373853753972
-2,1.3229481883858176
-2,0.6431478809974618
-2,0.7910420000002842
-2,0.6160041561089498
-2,0.7808457181493593
-2,0.8651316923065228
-2,1.084274970276423
-2,0.8586378311458138
-2,0.7668465495129597
-2,0.9062142214281385
-2,1.133159133069872
-2,1.0709162282469433
-2,0.76151486883687
-2,1.125292059504447
-2,0.691787812998678
-2,1.4156616559632085
-2,1.179256882537406
-2,0.7353618616452403
-2,1.0067708823313775
-2,0.8011304858610065
-2,0.7234404781077352
-2,0.7655395622248191
-2,0.6619171012710242
-2,0.8533555139995731
-2,1.1211906508161413
-2,1.0519104312166416
-2,0.8263964136050352
-2,0.8188671495532724
-2,0.6992923816836711
-2,0.7581972143278131
-2,0.8729868210522623
-2,0.7337960486889598
-2,1.1005496839605722
-2,1.0646803572239318
-2,1.324081758127159
-2,0.9458750339029174
-2,1.0173419243326431
-2,1.0632743252873624
-2,0.9133444453277693
-2,0.8591886265791147
-2,0.7799663293359256
-2,0.8775272773230084
-2,1.1749224492725574
-2,0.7726942456265777
-2,1.213605908349248
-2,0.7524261556488606
-2,1.025403359074549
-2,0.9971099309470872
-2,1.1661218610657371
-2,0.7121212238445735
-2,0.7519940960249631
-2,0.9525140664311659
-2,1.5067901484893516
-2,0.9695852617069344
-2,0.8644933570347224
-2,0.9132431379790632
-2,1.3334391863888824
-2,1.102457501539149
-2,0.954145413196506
-2,1.4449842691931323
-2,0.6360873952776088
-2,0.7791511558938522
-2,0.8919217396435811
-2,0.8935103381735405
-2,0.9204859935516317
-2,1.0149140928569975
-2,1.3083604854509296
-2,0.8998178452133748
-2,1.1102756316228306
-2,0.8153886253285045
-2,0.8815950764794409
-2,0.8203930185944956
-2,1.3467520227101522
-2,0.8849567335748204
-2,0.6953470698216022
-2,0.6586628947061203
-2,0.955259399342782
-2,0.5665395402503441
-2,0.9072184990697781
-2,0.9975061699822847
-2,0.6109686684372737
-2,0.8347550773597445
-2,1.0353832840879218
-2,1.2387459319296399
-2,1.277194387029792
-2,0.8945714597546043
-2,1.2211800163957875
-2,0.8870986953603528
-2,0.7760114459718136
-2,0.7534903220256465
-2,0.7958189821114234
-2,1.083577737235289
-2,1.022077561287032
-2,0.9329576268755134
-2,1.1598757037723413
-2,0.7733297437691639
-2,0.9320991582266757
-2,0.8462460646683277
-2,0.9124152231503722
-2,1.0205957903014387
-2,1.1954244869698512
-2,0.8622395186955506
-2,0.7461524326357907
-2,0.7786416650405814
-2,0.7976801134461127
-2,1.3925620847184905
-2,1.721796398349525
-2,1.173403467264504
-2,0.9652576953489487
-2,0.7963268064409567
-2,0.8523730790789418
-2,0.9061849568587567
-2,0.7323543318886275
-2,1.2895739053326862
-2,0.8232785310257947
-2,0.8205664761319812
-2,0.8068826372109781
-2,0.639957499876403
-2,1.1520383683846573
-2,0.7152714956971352
-2,0.7799528345015041
-2,1.1922841876091332
-2,1.1954740592177313
-2,0.6822008970180926
-2,0.8822942104670589
-2,1.125397791090903
-2,0.7372719811133698
-2,1.045346631132126
-2,1.0293877960973072
-2,1.0392988008341655
-2,0.8435609884945535
-2,0.6469413549080256
-2,0.7943479408739976
-2,0.7741672776160704
-2,0.7570840572861832
-2,0.9418159040863022
-2,0.7801791918842346
-2,0.7911260694764405
-2,0.9789995599073815
-2,0.9558125300301359
-2,0.7294089452312372
-2,1.1276673207614674
-2,1.3484992612625977
-2,0.863191042297518
-2,0.760572741172528
-2,0.9697035387868758
-2,0.9259066550560267
-2,1.281821598267582
-2,0.8994942803928131
-2,1.0070145103565273
-2,0.6854983081965078
-2,1.1817229467731647
-2,0.8014046426758774
-2,0.678330925328023
-2,0.8633257597068689
-2,0.5861822437060912
-2,0.6881558277859875
-2,0.8771718200490956
-2,0.8478074396893726
-2,0.7038276817004673
-2,1.3068276236112257
-2,1.105660499040823
-2,0.7478081771364451
-2,1.1870831131081858
-2,1.4198541266026181
-2,1.077852468198792
-2,0.9258202024203771
-2,0.8039770676325051
-2,0.8576398162985844
-2,1.034609348311107
-2,1.2294614468297727
-2,1.1252295486391277
-2,1.4908805687929227
-2,0.8397742363900726
-2,1.0894404318423199
-2,1.0857310011558838
-2,0.8243934560675986
-2,1.1813043222199817
-2,0.9874002711459364
-2,0.7882113807178678
-2,0.947023841608346
-2,0.7385413571307242
-2,1.2895962987341065
-2,0.8000349865456191
-2,0.9462425279845986
-2,1.1074528493320683
-2,1.0048875927504735
-2,0.7179706997781868
-2,0.6029699367219946
-2,0.9567644016437192
-2,0.9032901061763967
-2,0.9510520504080924
-2,0.843708354310535
-2,0.774963720352359
-2,0.9144363893457588
-2,1.1373981848881276
-2,0.9729613844553312
-2,1.0721116591310704
-2,1.374180401114014
-2,1.2166399871649343
-2,1.0999717987051059
-2,1.1042489129108595
-2,0.7972012252476608
-2,1.2825162022149315
-2,1.0808230696207624
-2,0.636893566621252
-2,0.861949441780519
-2,1.1619555527743268
-2,1.255083159093685
-2,1.385107941356497
-2,1.0128572371140145
-2,1.107444799426779
-2,1.2221648733214405
-2,1.057692186457028
-2,1.0090004798717862
-2,0.8727064093811011
-2,1.2519380435325698
-2,0.8675420176140554
-2,0.8713676046472221
-2,1.0513687312834332
-2,0.8910826664943172
-2,0.7705594632972544
-2,1.3810010168479037
-2,1.1997922496811722
-2,1.0413088387487053
-2,1.2403847085218305
-2,1.2113755482188173
-2,0.8866461185098757
-2,0.7415434272112469
-2,0.6391122672791197
-2,1.2348672901645514
-2,0.7931434684894818
-2,0.9863387632371415
-2,0.8338296104822925
-2,0.7165980190918149
-2,0.9257814234453622
-2,0.9732626718490407
-2,0.6490867413749821
-2,0.9217238242473288
-2,0.6693681771953542
-2,1.0364390152967993
-2,0.8225399367947059
-2,1.2907462914371455
-2,0.9368822623122849
-2,0.9215436231546139
-2,1.152104817737328
-2,1.057709363158434
-2,0.6253508517774309
-2,0.8402069168185544
-2,0.7306916446475036
-2,1.2413084511224275
-2,1.1787540935251326
-2,1.2564526633366553
-2,1.399888477013064
-2,0.7060132698606979
-2,1.2394112105977622
-2,1.1423512438882397
-2,1.1195679051087588
-2,1.482309137162002
-2,1.7983378154972962
-2,1.1220411071405654
-2,1.4334644924878224
-2,1.1665970027152253
-2,0.9913242119962314
-2,0.7518412847620377
-2,1.2049823874153343
-2,0.9395027752143248
-2,1.0033115733165452
-2,1.2243264281485866
-2,1.1364175726341472
-2,0.9545887283777071
-2,1.177691687024639
-2,1.4323010255292172
-2,0.7779096062621026
-2,1.26169264140703
-2,1.0264345773673345
-2,0.8009874551644078
-2,0.8618830742450919
-2,0.9492353402637126
-2,1.2391391665746798
-2,0.9466007424504584
-2,1.052243843905444
-2,0.8830082302845577
-2,0.9710324317232354
-2,1.1748035982394187
-2,0.7822022746835338
-2,0.8119811663049324
-2,1.3992568786842063
-2,0.8179151141851992
-2,1.2016146124545282
-2,0.8803003046781785
-2,1.0680507385471432
-2,0.9361253637006466
-2,0.991770192650993
-2,0.7306477293622534
-2,1.0157428660462522
-2,0.8663524084017312
-2,0.9351187724238801
-2,0.7645179441218106
-2,1.309327206251726
-2,1.241037744562389
-2,0.6578832826241328
-2,0.9523290478420959
-2,1.0187930144329795
-2,0.7984381208880057
-2,0.76230408580144
-2,1.4396599339816427
-2,1.3975496321245755
-2,0.7227339730408376
-2,1.010788525345358
-2,1.1035392082555624
-2,0.7916252346753825
-2,0.8695201924522593
-2,0.9881146812167091
-2,0.8641885551156707
-2,0.7670502346840299
-2,1.019557398228146
-2,1.1941869749392175
-2,0.9125832644228773
-2,0.7142933253840059
-2,1.0136603122999859
-2,0.9551160291329726
-2,0.9181323540964462
-2,0.8044425935207614
-2,0.69887108581706
-2,0.8281993311051484
-2,1.2091172915125834
-2,1.4038016817235173
-2,0.8938240842538572
-2,0.9521470739571953
-2,1.0590839201132265
-2,0.8498415205643233
-2,1.3763024899035323
-2,0.9728154417598908
-2,0.7177542546463027
-2,1.5964022359135845
-2,0.8125344312484141
-2,1.0307938617620522
-2,1.5473012125034635
-2,1.1673514904744722
-2,0.8979774140849621
-2,0.8030881801083227
-2,1.2172858348768039
-2,0.7662217935880326
-2,0.7724571315176821
-2,0.7543065492023572
-2,1.0592644443436263
-2,0.794003816026064
-2,1.2863253036176148
-2,1.9049938225602907
-2,0.9500605839886576
-2,1.273748275146595
-2,1.0110874690779144
-2,1.1844665065434687
-2,0.948201275573683
-2,1.2718877735316299
-2,0.7086203695527382
-2,1.1669265380597376
-2,0.9468529497239522
-2,0.9795904531666769
-2,0.9955140800823344
-2,0.849444090940117
-2,0.666341762647164
-2,1.200602566453786
-2,1.3921455384820371
-2,0.8775018561585048
-2,1.1942208634726716
-2,0.7554428217518867
-2,0.9561565398995395
-2,0.9780159301443195
-2,0.7747893899343915
-2,0.8732395629210816
-2,0.8181664418824255
-2,0.5827801956016101
-2,0.9390727839375572
-2,0.923645654655603
-2,1.038606721471338
-2,0.9727581761780667
-2,0.6723283903883138
-2,1.0310157429531346
-2,0.7454306556615482
-2,0.9433950364959802
-2,0.8196796213479248
-2,0.7729300487661702
-2,1.123334738229062
-2,1.113923486818896
-2,0.7017661163657722
-2,0.9052894425813119
-2,0.9131651046348628
-2,1.1443077935413803
-2,0.9701768424231405
-2,0.8738527517495436
-2,0.6511283086947873
-2,1.0682709316444652
-2,0.790706519994391
-2,0.7283550383842574
-2,0.6973106975779597
-2,0.7909564447385522
-2,0.6277003937062564
-2,0.8182524223974125
-2,0.6801832442827285
-2,0.9665985643791137
-2,0.9826302574683288
-2,0.6083909612615176
-2,0.8919232320336464
-2,0.9683187960559745
-2,0.7114570179677772
-2,0.9002573761944457
-2,1.0815913973750537
-2,1.1773744541790832
-2,0.8947134794810061
-2,1.137494306458167
-2,0.8155561732349002
-2,1.0438504511699223
-2,0.8072981732355573
-2,0.6177963770064705
-2,1.1942565169097532
-2,1.0077979781104365
-2,0.8719070855135037
-2,1.0632532158414947
-2,0.8803650955513032
-2,0.9520780992701089
-2,1.2367185543262844
-2,0.8236617956124928
-2,0.652382456238754
-2,0.9121871896631696
-2,1.5067601164082398
-2,0.9218814051531147
-2,0.8421555222679046
-2,0.8448496706544754
-2,0.7789520771411687
-2,0.8426306011491072
-2,0.8317789326374979
-2,0.797286078658652
-2,1.1306019562661078
-2,0.7810367235107797
-2,1.3982376727416927
-2,0.9822045946115308
-2,1.0062609023571236
-2,0.8962520929584197
-2,0.7699818509111074
-2,1.1768315576390505
-2,1.1007235318271598
-2,1.0308385215341764
-2,1.1069414720898143
-2,1.030538429538992
-2,0.767072494412223
-2,1.096903990602673
-2,0.758272191369306
-2,0.7293684153933921
-2,0.991774103318355
-2,0.8825246054327636
-2,0.8413174923644426
-2,0.9037271084157624
-2,1.005612580074325
-2,0.9433749607541487
-2,0.9823479680729007
-2,1.1191743852463039
-2,0.9264239020909179
-2,1.352429883428977
-2,0.7145113080613701
-2,0.9013322652909056
-2,1.0232727028570088
-2,0.7893641624921183
-2,1.631842799687998
-2,0.6698153374437195
-2,0.8737746469331836
-2,0.9906418842132175
-2,0.8636153053494982
-2,0.7870536605956793
-2,1.0159488465754936
-2,0.7070853605873135
-2,1.35232323571691
-2,0.9040848380950185
-2,1.4086524192155676
-2,0.6203358914728136
-2,0.9819266131212304
-2,1.7832434977101919
-2,0.9891714567617008
-2,1.172697334466528
-2,0.98122217770663
-2,0.7676478657109042
-2,0.9444094272684385
-2,0.8436485264412362
-2,0.6369274014656955
-2,0.7382421335797588
-2,0.9646796836088084
-2,1.0737871661513096
-2,1.0021969410400657
-2,0.9445728737113864
-2,0.7921168885035828
-2,0.7409205469371877
-2,0.6251931200286324
-2,1.1462949924321515
-2,0.7898771564504793
-2,0.6496621461437999
-2,1.0396925076461505
-2,0.9336780693771507
-2,1.0278300725250378
-2,0.6931479690343973
-2,1.1609389319576227
-2,0.7513927525618687
-2,0.7042788694744576
-2,0.8329856269527995
-2,0.7602121976823482
-2,0.9602769821942726
-2,0.9450502945340331
-2,0.5097286051064827
-2,0.8707095413165207
-2,1.4819109304597862
-2,0.8952154567263941
-2,0.7097013153311226
-2,0.7964223992498297
-2,1.314100172872271
-2,0.7678234927627141
-2,0.7620337083998587
-2,1.2569813334090063
-2,0.7249289568934161
-2,1.303012669618993
-2,1.2696005875706267
-2,1.009074685445421
-2,0.7564667697262316
-2,1.1520534066042767
-2,0.9153009746555958
-2,0.7308168862221347
-2,0.6414407322817078
-2,0.927622129276609
-2,1.0919091124294251
-2,0.9778332125855568
-2,1.0005821638076475
-2,1.0126205277357136
-2,0.5793185361933233
-2,1.1240126369004688
-2,1.0438059251194405
-2,0.9867586448234152
-2,0.8617830421250471
-2,1.3145825918996985
-2,1.0296997015131188
-2,1.3363588149517411
-2,0.852891807922567
-2,0.8437473699978905
-2,0.9071851896302264
-2,0.9848308391544517
-2,0.9577062700316575
-2,0.8510259254898321
-2,1.2375871817078632
-2,1.040189486768303
-2,1.2997456239367386
-2,0.8872682094188367
-2,1.2821901980742039
-2,1.0866270597422196
-2,1.2208252008695577
-2,1.023541910743909
-2,0.9796290652964255
-2,0.7783136767935198
-2,0.9992426105454972
-2,0.7939287378486932
-2,0.7558149313552072
-2,1.2429189938821472
-2,1.0335935824041178
-2,1.5584116084769875
-2,0.8653395663611266
-2,0.723197926908112
-2,0.9655833594641087
-2,1.8692699906204961
-2,1.2391104391982446
-2,0.7441245326911151
-2,1.5697083394992957
-2,0.9648470390644742
-2,1.1586802064405513
-2,0.6803782476623383
-2,0.8278782712372463
-2,0.8499294296175826
-2,0.9454835795782643
-2,0.6320910903109014
-2,1.291448094443043
-2,0.7854728534479398
-2,0.7608174975433382
-2,1.038186390785314
-2,0.7932409604734219
-2,1.226535648244719
-2,0.8959034225434942
-2,0.7800662130422753
-2,0.9525082560876548
-2,1.117340093636286
-2,0.7076822404680202
-2,1.240759321758976
-2,1.0178969328138243
-2,0.7997682643462428
-2,1.1369865399249577
-2,0.972509326350817
-2,0.6233312498880591
-2,0.6286498215349039
-2,1.132358571973264
-2,1.00912598126368
-2,1.1808972790260943
-2,0.8856414263877289
-2,1.3307351545853787
-2,0.7521776150939704
-2,0.7974239316695214
-2,0.9760499361393944
-2,1.0800362569474504
-2,0.6423272814248654
-2,0.9291356317664681
-2,0.7638985592349743
-2,1.0816932243789712
-2,0.9677208968177486
-2,1.7255862192414195
-2,0.7730418841373723
-2,0.711669923143342
-2,0.7591273378719411
-2,0.7719287676928237
-2,0.8222943038338973
-2,1.5584605612743747
-2,0.8297143201428379
-2,0.7958434445278945
-2,1.2134001228087592
-2,0.9911055280744252
-2,1.0335089453670072
-2,0.9210783525295
-2,1.2063447520737096
-2,0.7303546657146116
-2,1.0960374589414963
-2,0.824197301242335
-2,0.9134831744964377
-2,0.7495645315488481
-2,1.2015852854562328
-2,1.3197652188052333
-2,1.09162055263619
-2,0.8697779143179777
-2,0.9124211821971803
-2,1.138057049025331
-2,0.7282471738827901
-2,1.174416832618807
-2,1.2715047001536055
-2,0.9119320852695361
-2,0.8545586646464827
-2,0.9298185892015365
-2,0.7526935985518349
-2,0.9583184828984905
-2,1.235768053475501
-2,0.8354309556185564
-2,0.89395623456146
-2,0.8547005056842774
-2,0.732287435283458
-2,0.6958306476573002
-2,0.8723410438721402
-2,0.800553594091538
-2,0.6858795128535893
-2,0.5979005710572017
-2,0.7495526894783614
-2,0.974619370472138
-2,0.8014912765979545
-2,0.88331133792693
-2,0.7182831864932501
-2,0.8353583959660537
-2,1.078556587436148
-2,0.7922024606353091
-2,1.0280454467853948
-2,0.8434383627254446
-2,0.6487513632454815
-2,1.1222695578938877
-2,0.70949460127687
-2,0.996678215012409
-2,0.7984861708417211
-2,0.9660098441555701
-2,0.8187166403156916
-2,1.3436744361901625
-2,1.5219315147012187
-2,0.7517478282931971
-2,1.0662704117906867
-2,0.9087145896255969
-2,0.8905706773661792
-2,0.997931022368487
-2,0.7400965312733628
-2,0.7710796050732783
-2,0.6801174208242712
-2,0.8613528589776017
-2,0.6966932289147774
-2,0.6869282226879351
-2,0.7215725556328895
-2,0.8180998496401222
-2,1.0583996076838058
-2,0.7055694140642959
-2,1.1815496841560131
-2,1.341227309429984
-2,1.0282167308767827
-2,0.9217894752640469
-2,0.8132618905479501
-2,0.7833537169446946
-2,0.6226025722525624
-2,1.3018583921952511
-2,0.6749431193897408
-2,0.8301827424965275
-2,0.8275801074163878
-2,0.816639704783522
-2,0.9434202218505167
-2,0.867534446159966
-2,0.8211498020580784
-2,1.1375315331416442
-2,0.7223482348815609
-2,1.122142669132056
-2,1.228744720852159
-2,0.7616708314514011
-2,0.9374209688932194
-2,0.9929788564910709
-2,1.0382335860964802
-2,1.0999831107020328
-2,0.758954526826163
-2,1.0027153467919283
-2,1.5017052185694764
-2,0.93975789311812
-2,0.8373588728798164
-2,0.6872333199113988
-2,0.6327194618178625
-2,0.8126566613651837
-2,0.6228671915802741
-2,1.0393421255330346
-2,0.9044810512964438
-2,0.9323216346742368
-2,0.9639981742408553
-2,0.8829738151342527
-2,0.7411288207082005
-2,0.8097303770429459
-2,1.2929785457376548
-2,0.7036929407051146
-2,0.937924183243806
-2,0.6922095242671462
-2,0.8794852979668912
-2,1.2442667651969428
-2,1.2164619623366275
-2,0.7616518942749673
-2,1.2455627905867082
-2,1.1270454472258826
-2,0.8381124422809394
-2,1.4002237797228245
-2,0.9492241687138112
-2,0.8938363562621721
-2,0.9337675629754878
-2,0.8210968423330715
-2,1.1467590681441766
-2,0.8604349045521229
-2,0.8910678484121399
-2,0.8890482789311709
-2,1.0480659261959422
-2,0.7485713281746138
-2,1.2668545655800085
-2,0.7082539901414795
-2,1.2709985569065578
-2,0.7178835442067788
-2,0.6707031766087722
-2,0.63692170782229
-2,0.7748774760061151
-2,0.8456672053887665
-2,0.7892481339981885
-2,1.5734285756241808
-2,0.8462406810644985
-2,1.1379921136136673
-2,0.9201882043400454
-2,0.8944191807886458
-2,0.6025051327027772
-2,0.7833823316992641
-2,0.8142340821885832
-2,1.3292630708257915
-2,1.0971395875766
-2,0.8015570974569367
-2,0.8343601015449059
-2,0.9190503476473842
-2,1.214395987097447
-2,1.2133338372702496
-2,0.9909190916299068
-2,1.2230718985163953
-2,0.9374787372805836
-2,1.194908584767832
-2,0.8958980798143044
-2,1.0158375503413102
-2,0.8993140918200339
-2,0.9571498811242787
-2,0.8886756755231945
-2,1.1101625215344022
-2,0.8543428429232856
-2,0.7756844357657703
-2,0.8375076965614003
-2,0.8893233761136757
-2,0.7375752737453672
-2,0.6911725221040066
-2,0.8410530234394995
-2,0.4937308368574085
-2,1.0902228083554035
-2,0.6800795501439874
-2,0.8411337767621132
-2,1.2821620330721
-2,1.3445371132742794
-2,1.3654328149570678
